Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8528,CA-2017-161172,16-03-2017,16-03-2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,,,43229,,TEC-AC-10004571,Technology,Accessories,,159.984,2,0.2,43.9956
8529,CA-2017-161172,16-03-2017,16-03-2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,,,43229,,OFF-ST-10000675,Office Supplies,Storage,,54.224,2,0.2,3.389
8530,CA-2017-137624,10-11-2017,17-11-2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,,,90008,,FUR-CH-10001714,Furniture,Chairs,,241.424,2,0.2,-36.2136
8531,CA-2016-156748,30-11-2016,12-06-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,,,48227,,OFF-PA-10000380,Office Supplies,Paper,,33.36,4,0,16.68
8532,CA-2016-156748,30-11-2016,12-06-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,,,48227,,OFF-PA-10002713,Office Supplies,Paper,,13.76,2,0,6.3296
8533,CA-2016-156748,30-11-2016,12-06-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,,,48227,,OFF-ST-10001370,Office Supplies,Storage,,496.86,7,0,24.843
8534,CA-2016-156748,30-11-2016,12-06-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,,,48227,,FUR-CH-10000513,Furniture,Chairs,,389.97,3,0,35.0973
8535,CA-2015-169677,13-01-2015,15-01-2015,Second Class,KS-16300,Karen Seio,Corporate,United States,,,31907,,OFF-LA-10003223,Office Supplies,Labels,,9.82,2,0,4.8118
8536,US-2014-163146,16-05-2014,20-05-2014,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,,,94122,,TEC-AC-10002217,Technology,Accessories,,56.4,3,0,3.384
8537,CA-2015-157343,07-06-2015,06-11-2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,,,19143,,OFF-BI-10003707,Office Supplies,Binders,,18.312,4,0.7,-12.208
8538,CA-2015-157343,07-06-2015,06-11-2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,,,19143,,OFF-PA-10000552,Office Supplies,Paper,,25.92,5,0.2,9.072
8539,CA-2015-157343,07-06-2015,06-11-2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,,,19143,,OFF-AR-10003183,Office Supplies,Art,,8.016,3,0.2,1.002
8540,CA-2017-147354,09-03-2017,13-03-2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,,,90008,,TEC-CO-10000971,Technology,Copiers,,479.984,2,0.2,59.998
8541,CA-2017-147354,09-03-2017,13-03-2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,,,90008,,OFF-BI-10003910,Office Supplies,Binders,,30.84,5,0.2,9.6375
8542,CA-2015-157287,22-12-2015,23-12-2015,First Class,HR-14830,Harold Ryan,Corporate,United States,,,19140,,OFF-ST-10001172,Office Supplies,Storage,,33.568,2,0.2,1.6784
8543,CA-2015-157287,22-12-2015,23-12-2015,First Class,HR-14830,Harold Ryan,Corporate,United States,,,19140,,FUR-CH-10001270,Furniture,Chairs,,422.625,7,0.3,0
8544,CA-2014-137575,06-08-2014,08-11-2014,Standard Class,TB-21625,Trudy Brown,Consumer,United States,,,10035,,TEC-AC-10004571,Technology,Accessories,,199.98,2,0,83.9916
8545,CA-2016-119074,27-03-2016,31-03-2016,Standard Class,DS-13180,David Smith,Corporate,United States,,,31907,,FUR-FU-10004053,Furniture,Furnishings,,20.24,1,0,8.7032
8546,CA-2016-119074,27-03-2016,31-03-2016,Standard Class,DS-13180,David Smith,Corporate,United States,,,31907,,FUR-FU-10003731,Furniture,Furnishings,,39.92,4,0,11.1776
8547,CA-2016-119074,27-03-2016,31-03-2016,Standard Class,DS-13180,David Smith,Corporate,United States,,,31907,,OFF-BI-10000962,Office Supplies,Binders,,32.54,2,0,15.9446
8548,CA-2015-149566,05-12-2015,12-10-2015,Standard Class,GB-14530,George Bell,Corporate,United States,,,90049,,TEC-AC-10001266,Technology,Accessories,,39,3,0,17.55
8549,CA-2015-149566,05-12-2015,12-10-2015,Standard Class,GB-14530,George Bell,Corporate,United States,,,90049,,OFF-LA-10000452,Office Supplies,Labels,,12.6,4,0,6.048
8550,CA-2015-126186,11-09-2015,09-12-2015,First Class,GB-14530,George Bell,Corporate,United States,,,80013,,FUR-FU-10000073,Furniture,Furnishings,,24.64,4,0.2,4.004
8551,CA-2015-121132,17-07-2015,24-07-2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,,,77041,,OFF-LA-10002368,Office Supplies,Labels,,6.264,3,0.2,2.0358
8552,CA-2015-121132,17-07-2015,24-07-2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,,,77041,,OFF-FA-10004248,Office Supplies,Fasteners,,14.432,4,0.2,3.4276
8553,CA-2014-140473,30-05-2014,06-03-2014,Standard Class,MC-17425,Mark Cousins,Corporate,United States,,,60623,,TEC-CO-10004202,Technology,Copiers,,719.976,3,0.2,134.9955
8554,US-2017-102904,13-11-2017,20-11-2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,,,35601,,TEC-AC-10000927,Technology,Accessories,,239.92,8,0,23.992
8555,CA-2016-102092,09-12-2016,12-11-2016,First Class,PM-18940,Paul MacIntyre,Consumer,United States,,,22153,,FUR-TA-10002530,Furniture,Tables,,1056.86,7,0,158.529
8556,CA-2015-117884,22-03-2015,22-03-2015,Same Day,DC-13285,Debra Catini,Consumer,United States,,,33317,,TEC-AC-10002567,Technology,Accessories,,447.944,7,0.2,89.5888
8557,CA-2015-117884,22-03-2015,22-03-2015,Same Day,DC-13285,Debra Catini,Consumer,United States,,,33317,,OFF-ST-10002182,Office Supplies,Storage,,150.408,9,0.2,-33.8418
8558,CA-2016-132829,23-12-2016,26-12-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,77041,,TEC-PH-10004539,Technology,Phones,,453.576,3,0.2,39.6879
8559,CA-2016-132829,23-12-2016,26-12-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,77041,,OFF-LA-10002945,Office Supplies,Labels,,45.36,9,0.2,14.742
8560,CA-2016-132829,23-12-2016,26-12-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,77041,,TEC-PH-10004345,Technology,Phones,,287.88,3,0.2,35.985
8561,CA-2016-132829,23-12-2016,26-12-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,77041,,TEC-PH-10004912,Technology,Phones,,131.88,3,0.2,14.8365
8562,CA-2016-132829,23-12-2016,26-12-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,,,77041,,FUR-FU-10000206,Furniture,Furnishings,,2.328,2,0.6,-0.7566
8563,CA-2016-123540,02-04-2016,04-06-2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,,,53209,,FUR-CH-10000847,Furniture,Chairs,,1454.9,5,0,378.274
8564,US-2017-108315,30-04-2017,05-04-2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,,,32771,,OFF-BI-10000822,Office Supplies,Binders,,4.842,3,0.7,-3.5508
8565,US-2017-108315,30-04-2017,05-04-2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,,,32771,,FUR-FU-10000747,Furniture,Furnishings,,220.704,6,0.2,-8.2764
8566,CA-2016-134110,17-11-2016,18-11-2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,,,75056,,TEC-PH-10002350,Technology,Phones,,67.176,3,0.2,6.7176
8567,CA-2016-134110,17-11-2016,18-11-2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,,,75056,,OFF-PA-10000697,Office Supplies,Paper,,15.232,4,0.2,5.5216
8568,US-2016-136581,10-11-2016,11-12-2016,First Class,SV-20365,Seth Vernon,Consumer,United States,,,45373,,OFF-PA-10002787,Office Supplies,Paper,,31.104,6,0.2,10.8864
8569,CA-2016-162390,06-12-2016,12-12-2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,,,11550,,OFF-BI-10004318,Office Supplies,Binders,,968.744,7,0.2,314.8418
8570,CA-2016-162390,06-12-2016,12-12-2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,,,11550,,OFF-BI-10001721,Office Supplies,Binders,,222.352,13,0.2,77.8232
8571,CA-2016-162390,06-12-2016,12-12-2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,,,11550,,TEC-CO-10004202,Technology,Copiers,,479.984,2,0.2,89.997
8572,CA-2016-162222,03-04-2016,04-03-2016,Same Day,SR-20740,Steven Roelle,Home Office,United States,,,75081,,OFF-PA-10003893,Office Supplies,Paper,,10.272,3,0.2,3.21
8573,CA-2014-121629,28-11-2014,12-02-2014,Standard Class,BT-11680,Brian Thompson,Consumer,United States,,,77041,,TEC-MA-10004679,Technology,Machines,,998.85,5,0.4,-199.77
8574,CA-2015-164623,20-10-2015,22-10-2015,First Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,10035,,OFF-PA-10000249,Office Supplies,Paper,,24.56,2,0,11.5432
8575,CA-2014-159849,19-09-2014,19-09-2014,Same Day,JK-15640,Jim Kriz,Home Office,United States,,,94110,,OFF-FA-10000053,Office Supplies,Fasteners,,5.67,3,0,0.1134
8576,CA-2017-101273,27-08-2017,30-08-2017,Second Class,ST-20530,Shui Tom,Consumer,United States,,,34952,,OFF-AP-10000804,Office Supplies,Appliances,,14.336,4,0.2,0.896
8577,CA-2017-106747,03-07-2017,07-04-2017,First Class,TS-21505,Tony Sayre,Consumer,United States,,,3301,,FUR-FU-10004188,Furniture,Furnishings,,102.3,1,0,26.598
8578,CA-2017-146164,22-12-2017,26-12-2017,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,,,55901,,FUR-TA-10004915,Furniture,Tables,,607.52,2,0,97.2032
8579,CA-2017-146164,22-12-2017,26-12-2017,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,,,55901,,OFF-ST-10001228,Office Supplies,Storage,,31.16,2,0,7.79
8580,CA-2016-111605,27-12-2016,01-02-2017,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,,,40214,,OFF-LA-10002368,Office Supplies,Labels,,2.61,1,0,1.2006
8581,CA-2014-130673,20-05-2014,22-05-2014,Second Class,MC-17590,Matt Collister,Corporate,United States,,,78666,,FUR-FU-10003489,Furniture,Furnishings,,10.332,3,0.6,-5.9409
8582,CA-2014-130673,20-05-2014,22-05-2014,Second Class,MC-17590,Matt Collister,Corporate,United States,,,78666,,OFF-PA-10000289,Office Supplies,Paper,,10.368,2,0.2,3.6288
8583,CA-2014-130673,20-05-2014,22-05-2014,Second Class,MC-17590,Matt Collister,Corporate,United States,,,78666,,TEC-AC-10004227,Technology,Accessories,,20.784,2,0.2,-3.6372
8584,CA-2014-130673,20-05-2014,22-05-2014,Second Class,MC-17590,Matt Collister,Corporate,United States,,,78666,,OFF-ST-10000636,Office Supplies,Storage,,66.96,5,0.2,-13.392
8585,CA-2014-104808,04-02-2014,02-08-2014,Second Class,MH-17440,Mark Haberlin,Corporate,United States,,,92025,,OFF-BI-10003676,Office Supplies,Binders,,17.248,2,0.2,6.0368
8586,US-2017-132927,09-12-2017,15-12-2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,,,19134,,OFF-BI-10001116,Office Supplies,Binders,,11.088,7,0.7,-8.1312
8587,CA-2017-162015,11-07-2017,18-07-2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,,,90049,,TEC-AC-10003832,Technology,Accessories,,1287.45,5,0,244.6155
8588,CA-2017-162015,11-07-2017,18-07-2017,Standard Class,KB-16240,Karen Bern,Corporate,United States,,,90049,,OFF-AP-10003040,Office Supplies,Appliances,,168.1,5,0,43.706
8589,CA-2015-138492,15-05-2015,22-05-2015,Standard Class,FC-14335,Fred Chung,Corporate,United States,,,19140,,OFF-ST-10002583,Office Supplies,Storage,,51.968,2,0.2,-10.3936
8590,CA-2017-145338,29-01-2017,02-01-2017,First Class,BD-11770,Bryan Davis,Consumer,United States,,,19120,,OFF-AR-10002053,Office Supplies,Art,,4.768,2,0.2,0.4768
8591,CA-2017-126676,29-09-2017,10-01-2017,First Class,FH-14365,Fred Hopkins,Corporate,United States,,,11550,,OFF-EN-10004846,Office Supplies,Envelopes,,7.98,3,0,3.9102
8592,CA-2017-101700,23-04-2017,26-04-2017,First Class,SO-20335,Sean O'Donnell,Consumer,United States,,,80634,,OFF-EN-10003134,Office Supplies,Envelopes,,18.688,2,0.2,7.008
8593,CA-2017-101700,23-04-2017,26-04-2017,First Class,SO-20335,Sean O'Donnell,Consumer,United States,,,80634,,FUR-FU-10001025,Furniture,Furnishings,,11.664,3,0.2,3.3534
8594,CA-2017-159667,09-11-2017,13-11-2017,Standard Class,PM-19135,Peter McVee,Home Office,United States,,,32216,,TEC-AC-10002567,Technology,Accessories,,191.976,3,0.2,38.3952
8595,CA-2017-159667,09-11-2017,13-11-2017,Standard Class,PM-19135,Peter McVee,Home Office,United States,,,32216,,TEC-PH-10004094,Technology,Phones,,499.168,4,0.2,31.198
8596,CA-2014-111934,05-05-2014,05-07-2014,First Class,GD-14590,Giulietta Dortch,Corporate,United States,,,22204,,OFF-BI-10004364,Office Supplies,Binders,,11.88,2,0,5.346
8597,CA-2014-111934,05-05-2014,05-07-2014,First Class,GD-14590,Giulietta Dortch,Corporate,United States,,,22204,,OFF-PA-10000474,Office Supplies,Paper,,35.44,1,0,16.6568
8598,US-2016-117387,27-10-2016,31-10-2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,,,94122,,OFF-BI-10004308,Office Supplies,Binders,,67.136,4,0.2,25.176
8599,CA-2014-141110,26-11-2014,12-01-2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,,,93727,,OFF-BI-10002012,Office Supplies,Binders,,4.32,3,0.2,1.512
8600,CA-2014-141110,26-11-2014,12-01-2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,,,93727,,OFF-PA-10002586,Office Supplies,Paper,,14.94,3,0,7.0218
8601,CA-2014-141110,26-11-2014,12-01-2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,,,93727,,OFF-AP-10000692,Office Supplies,Appliances,,40.54,2,0,11.3512
8602,CA-2014-141110,26-11-2014,12-01-2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,,,93727,,OFF-BI-10001553,Office Supplies,Binders,,7.312,1,0.2,2.5592
8603,US-2014-133949,31-12-2014,31-12-2014,Same Day,JL-15175,James Lanier,Home Office,United States,,,89502,,TEC-PH-10004908,Technology,Phones,,475.944,7,0.2,59.493
8604,US-2016-116365,03-01-2016,01-08-2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,,,78207,,TEC-AC-10002217,Technology,Accessories,,30.08,2,0.2,-5.264
8605,US-2016-116365,03-01-2016,01-08-2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,,,78207,,TEC-AC-10002942,Technology,Accessories,,165.6,3,0.2,-6.21
8606,US-2016-116365,03-01-2016,01-08-2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,,,78207,,TEC-PH-10002890,Technology,Phones,,180.96,5,0.2,13.572
8607,CA-2017-162936,18-08-2017,22-08-2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,,,2740,,TEC-AC-10003614,Technology,Accessories,,23.18,2,0,7.6494
8608,CA-2014-151946,04-06-2014,06-09-2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,,,10035,,FUR-FU-10002878,Furniture,Furnishings,,56.96,2,0,21.0752
8609,CA-2014-151946,04-06-2014,06-09-2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,,,10035,,OFF-AP-10001626,Office Supplies,Appliances,,15.56,4,0,4.0456
8610,CA-2014-151946,04-06-2014,06-09-2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,,,10035,,FUR-BO-10003272,Furniture,Bookcases,,353.568,2,0.2,-44.196
8611,CA-2014-151946,04-06-2014,06-09-2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,,,10035,,FUR-FU-10002191,Furniture,Furnishings,,13.96,2,0,6.7008
8612,CA-2017-123624,13-11-2017,17-11-2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,,,93030,,TEC-AC-10000682,Technology,Accessories,,82.95,5,0,29.0325
8613,CA-2016-146437,28-01-2016,02-01-2016,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,,,90036,,OFF-AR-10000588,Office Supplies,Art,,39.68,2,0,10.3168
8614,CA-2016-138233,09-11-2016,14-11-2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,,,94601,,TEC-AC-10002001,Technology,Accessories,,479.97,3,0,177.5889
8615,CA-2016-165918,10-09-2016,14-09-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,,,98026,,OFF-LA-10003720,Office Supplies,Labels,,7.38,2,0,3.4686
8616,CA-2016-165918,10-09-2016,14-09-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,,,98026,,OFF-BI-10004364,Office Supplies,Binders,,14.256,3,0.2,4.455
8617,CA-2016-165918,10-09-2016,14-09-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,,,98026,,OFF-PA-10000100,Office Supplies,Paper,,81.98,2,0,40.1702
8618,CA-2016-165918,10-09-2016,14-09-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,,,98026,,OFF-BI-10004826,Office Supplies,Binders,,39.624,3,0.2,13.8684
8619,CA-2017-117513,03-03-2017,03-08-2017,Standard Class,BT-11395,Bill Tyler,Corporate,United States,,,90004,,FUR-TA-10001520,Furniture,Tables,,399.672,7,0.2,-14.9877
8620,CA-2017-132437,08-09-2017,13-09-2017,Second Class,EM-14095,Eudokia Martin,Corporate,United States,,,10024,,OFF-ST-10001031,Office Supplies,Storage,,65.12,4,0,16.9312
8621,US-2017-119319,06-11-2017,11-09-2017,Second Class,LC-17050,Liz Carlisle,Consumer,United States,,,75217,,FUR-FU-10003878,Furniture,Furnishings,,30.56,5,0.6,-19.864
8622,CA-2017-104318,13-05-2017,18-05-2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,,,37064,,OFF-AP-10000358,Office Supplies,Appliances,,20.768,2,0.2,2.3364
8623,US-2016-114230,27-11-2016,12-01-2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,,,85023,,OFF-ST-10000876,Office Supplies,Storage,,39.808,4,0.2,3.9808
8624,CA-2015-136147,13-11-2015,18-11-2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,,,33178,,OFF-BI-10004224,Office Supplies,Binders,,121.104,6,0.7,-100.92
8625,CA-2015-136147,13-11-2015,18-11-2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,,,33178,,TEC-AC-10004568,Technology,Accessories,,111.96,5,0.2,-1.3995
8626,CA-2015-156118,08-12-2015,12-12-2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,,,80906,,OFF-PA-10000533,Office Supplies,Paper,,15.696,3,0.2,5.1012
8627,CA-2015-164084,07-09-2015,09-12-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,,,10011,,OFF-ST-10003638,Office Supplies,Storage,,70.26,3,0,18.9702
8628,CA-2015-164084,07-09-2015,09-12-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,,,10011,,TEC-AC-10002305,Technology,Accessories,,90,5,0,16.2
8629,CA-2015-164084,07-09-2015,09-12-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,,,10011,,OFF-BI-10000605,Office Supplies,Binders,,6.096,2,0.2,2.0574
8630,CA-2015-164084,07-09-2015,09-12-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,,,10011,,FUR-TA-10003569,Furniture,Tables,,481.176,2,0.4,-120.294
8631,CA-2015-164084,07-09-2015,09-12-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,,,10011,,OFF-FA-10003059,Office Supplies,Fasteners,,7.24,4,0,2.3892
8632,CA-2016-107783,28-07-2016,29-07-2016,First Class,OT-18730,Olvera Toch,Consumer,United States,,,18018,,FUR-BO-10004409,Furniture,Bookcases,,177.45,5,0.5,-78.078
8633,CA-2016-107783,28-07-2016,29-07-2016,First Class,OT-18730,Olvera Toch,Consumer,United States,,,18018,,OFF-BI-10000545,Office Supplies,Binders,,1369.764,6,0.7,-913.176
8634,CA-2016-107783,28-07-2016,29-07-2016,First Class,OT-18730,Olvera Toch,Consumer,United States,,,18018,,OFF-AP-10004052,Office Supplies,Appliances,,9.48,3,0.2,0.711
8635,CA-2017-159793,25-08-2017,29-08-2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,,,19140,,FUR-BO-10001798,Furniture,Bookcases,,130.98,2,0.5,-89.0664
8636,CA-2014-160094,30-04-2014,05-02-2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,,,40214,,OFF-AR-10004010,Office Supplies,Art,,174.95,5,0,45.487
8637,CA-2014-160094,30-04-2014,05-02-2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,,,40214,,OFF-ST-10000585,Office Supplies,Storage,,826,5,0,214.76
8638,CA-2017-151281,27-04-2017,05-02-2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,,,98105,,FUR-FU-10000397,Furniture,Furnishings,,139.58,7,0,39.0824
8639,CA-2017-118346,23-07-2017,24-07-2017,First Class,PO-19180,Philisse Overcash,Home Office,United States,,,53142,,TEC-AC-10000736,Technology,Accessories,,399.95,5,0,143.982
8640,CA-2014-129819,13-12-2014,15-12-2014,Second Class,KC-16675,Kimberly Carter,Corporate,United States,,,42420,,OFF-BI-10004970,Office Supplies,Binders,,12.39,3,0,5.8233
8641,US-2017-148551,12-01-2017,16-01-2017,Standard Class,DB-13120,David Bremer,Corporate,United States,,,75217,,OFF-BI-10000545,Office Supplies,Binders,,760.98,5,0.8,-1141.47
8642,CA-2017-147767,02-12-2017,12-02-2017,Same Day,SV-20935,Susan Vittorini,Consumer,United States,,,85345,,OFF-BI-10001670,Office Supplies,Binders,,67.86,6,0.7,-45.24
8643,CA-2015-108259,08-11-2015,15-11-2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,,,28540,,OFF-FA-10000624,Office Supplies,Fasteners,,31.504,11,0.2,11.814
8644,CA-2015-108259,08-11-2015,15-11-2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,,,28540,,OFF-LA-10002945,Office Supplies,Labels,,5.04,1,0.2,1.638
8645,CA-2015-108259,08-11-2015,15-11-2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,,,28540,,OFF-BI-10000315,Office Supplies,Binders,,39.879,7,0.7,-29.2446
8646,CA-2015-108259,08-11-2015,15-11-2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,,,28540,,FUR-FU-10000023,Furniture,Furnishings,,4.712,1,0.2,1.4136
8647,CA-2016-113341,25-11-2016,29-11-2016,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,,,90032,,FUR-CH-10004698,Furniture,Chairs,,194.352,3,0.2,19.4352
8648,US-2015-131842,05-12-2015,12-08-2015,First Class,RR-19525,Rick Reed,Corporate,United States,,,37211,,FUR-CH-10004477,Furniture,Chairs,,97.424,2,0.2,10.9602
